date,latitude,longitude,fire_occurred
2024-09-15,37.82,12.86,0
2023-12-06,45.23,16.33,0
2023-04-05,39.97,16.21,0
2023-09-02,45.19,12.9,0
2023-11-19,38.18,14.9,0
2023-08-31,42.89,18.02,0
2023-08-27,41.81,11.26,0
2024-08-23,39.75,7.68,0
2023-07-09,43.0,7.74,0
2024-08-30,37.43,10.8,0
2024-10-31,45.85,7.49,0
2024-08-13,44.55,17.28,0
2024-09-04,39.3,12.92,0
2023-08-16,42.67,15.84,0
2023-11-24,46.37,18.72,0
2023-07-20,40.86,11.17,0
2024-07-18,40.18,16.27,0
2023-08-19,45.19,15.4,0
2024-08-12,36.01,9.26,0
2023-11-06,43.89,7.48,0
2023-08-27,38.48,6.13,0
2024-04-29,43.98,16.58,0
2024-07-18,41.04,18.54,0
2023-03-25,36.23,10.95,0
2023-09-27,46.05,12.83,0
2023-08-26,42.29,8.51,0
2023-08-13,39.61,15.95,0
2023-09-02,44.09,6.27,0
2023-10-02,41.7,7.73,0
2024-05-22,36.4,18.02,0
2023-01-01,43.48,9.9,0
2024-08-31,47.15,12.92,0
2023-07-23,38.55,11.7,0
2023-04-06,45.92,8.27,0
2023-07-30,43.14,15.04,0
2024-05-19,36.9,17.57,0
2023-07-23,44.39,13.26,0
2024-07-30,41.08,9.4,0
2024-02-13,45.13,16.87,0
2024-08-17,43.31,9.77,0
2023-08-07,36.03,16.45,0
2024-07-20,37.45,16.97,0
2024-06-30,40.05,16.89,0
2023-10-04,41.54,15.23,0
2023-08-23,46.72,18.28,0
2023-11-15,45.45,17.45,0
2023-03-11,45.22,17.95,0
2024-08-11,42.21,11.49,0
2023-12-08,37.07,9.1,0
2023-07-10,44.58,18.77,0
2024-06-07,37.0,7.79,0
2023-02-11,37.05,13.46,0
2023-09-23,38.93,14.85,0
2023-05-26,46.61,10.57,0
2024-08-15,44.62,9.58,0
2024-08-14,36.88,7.9,0
2023-08-02,46.57,6.52,0
2024-03-22,45.01,18.51,0
2023-07-15,42.94,11.61,0
2023-10-15,37.46,9.71,0
2023-12-13,39.68,8.37,0
2023-09-12,39.46,8.97,0
2023-10-19,43.36,12.73,0
2024-06-08,42.76,9.13,0
2024-07-18,39.19,9.48,0
2024-10-08,39.58,18.64,0
2023-08-20,41.96,13.59,0
2023-07-22,45.72,7.31,0
2024-07-20,37.45,15.65,0
2024-08-15,44.35,7.01,0
2023-04-10,47.45,10.08,0
2023-03-24,44.62,10.34,0
2024-07-21,41.08,14.87,0
2024-08-08,44.41,6.97,0
2023-08-28,45.9,13.41,0
2024-12-31,44.84,12.76,0
2023-07-19,36.15,10.3,0
2024-08-13,37.51,12.16,0
2024-08-14,37.23,11.96,0
2024-01-20,36.37,18.47,0
2023-07-23,44.22,14.59,0
2023-07-23,39.07,9.79,0
2024-05-10,44.3,16.19,0
2023-07-06,43.66,11.76,0
2023-08-27,42.02,7.23,0
2023-07-30,36.69,7.8,0
2024-05-20,39.51,13.25,0
2024-07-21,36.31,8.09,0
2023-08-19,46.47,16.66,0
2023-07-16,39.55,8.07,0
2023-08-25,37.09,10.74,0
2024-08-13,36.03,13.12,0
2024-08-14,43.03,18.76,0
2024-10-05,43.14,6.6,0
2024-08-12,47.44,14.1,0
2023-09-17,39.32,12.37,0
2023-09-01,36.54,11.79,0
2024-08-01,44.96,9.05,0
2024-11-25,39.5,6.1,0
2024-06-07,39.8,16.34,0
2024-03-02,46.44,15.65,0
2023-08-27,42.62,7.42,0
2023-07-25,40.6,13.0,0
2024-09-28,46.93,10.3,0
2023-09-12,39.05,7.38,0
2023-10-10,36.25,11.88,0
2023-08-14,38.66,6.06,0
2023-09-24,36.51,12.01,0
2023-10-10,40.69,7.82,0
2024-04-09,45.56,10.52,0
2024-12-25,47.21,10.82,0
2024-04-01,44.05,6.93,0
2024-08-13,46.65,13.91,0
2024-02-12,40.7,12.54,0
2023-08-20,39.48,14.45,0
2024-07-22,37.77,16.55,0
2023-03-16,41.76,10.15,0
2024-08-16,39.76,12.48,0
2024-11-17,37.24,15.93,0
2023-08-27,46.72,10.53,0
2024-10-16,37.42,13.11,0
2023-08-23,44.51,13.18,0
2023-07-21,36.78,9.31,0
2023-10-22,42.06,12.82,0
2024-08-03,43.76,9.11,0
2024-10-11,38.7,7.9,0
2024-07-08,36.87,16.21,0
2023-07-25,42.82,17.03,0
2024-06-21,42.93,16.27,0
2024-07-02,39.59,13.91,0
2024-08-03,40.33,6.96,0
2024-07-09,36.52,12.79,0
2024-02-03,39.4,18.18,0
2024-06-23,46.15,17.6,0
2024-07-19,37.97,16.33,0
2023-07-05,43.78,12.47,0
2023-05-27,45.23,11.62,0
2024-06-06,36.93,13.57,0
2023-07-11,42.81,12.06,0
2023-08-21,43.21,11.28,0
2023-03-13,38.27,13.66,0
2023-08-27,36.35,17.74,0
2023-07-18,45.71,8.8,0
2024-07-23,41.06,7.74,0
2023-07-09,36.7,8.02,0
2023-08-21,42.65,14.95,0
2023-08-16,40.33,17.14,0
2023-01-31,36.92,15.81,0
2023-01-08,39.3,11.17,0
2023-07-11,39.76,13.23,0
2024-08-16,42.61,6.59,0
2024-08-16,40.64,11.95,0
2023-09-12,37.23,15.54,0
2024-08-13,43.31,16.14,0
2023-10-04,44.38,13.83,0
2024-05-27,41.83,16.65,0
2023-09-28,36.73,10.42,0
2023-07-12,37.19,7.12,0
2023-11-20,46.86,12.61,0
2023-10-20,38.18,18.71,0
2024-08-31,39.54,17.4,0
2024-07-06,43.91,17.22,0
2024-07-30,45.11,13.76,0
2023-12-23,46.48,18.21,0
2024-03-13,40.54,13.16,0
2024-06-18,47.41,11.58,0
2023-07-17,37.19,14.43,0
2024-08-08,45.51,13.09,0
2023-09-19,39.13,14.93,0
2023-07-25,46.78,10.83,0
2023-07-16,46.0,18.46,0
2024-02-09,44.77,18.06,0
2023-08-06,42.94,16.28,0
2024-07-20,38.47,6.44,0
2023-09-01,41.31,9.37,0
2023-07-22,36.4,17.97,0
2023-07-30,44.16,16.38,0
2023-06-12,37.33,9.24,0
2023-09-23,38.97,13.32,0
2024-09-07,38.82,6.34,0
2023-08-12,45.06,16.61,0
2023-09-23,40.61,12.33,0
2024-05-03,42.15,12.28,0
2024-08-04,38.4,7.79,0
2024-10-30,39.84,6.44,0
2023-10-15,41.89,18.08,0
2023-08-25,38.23,15.36,0
2023-09-17,43.93,9.35,0
2023-07-24,41.17,6.31,0
2023-07-21,47.31,14.14,0
2024-11-17,38.84,17.12,0
2024-09-01,40.55,12.02,0
2023-06-20,46.63,14.53,0
2023-08-09,46.19,18.2,0
2023-08-04,41.57,12.19,0
2023-10-13,37.42,16.4,0
2023-08-15,40.7,10.44,0
2023-08-06,42.75,6.16,0
2023-01-22,38.92,16.92,0
2024-04-05,38.2,18.15,0
2024-03-07,42.11,6.74,0
2024-09-13,38.02,14.31,0
2023-08-30,46.06,15.06,0
2023-09-02,36.85,17.09,0
2023-10-10,47.36,14.63,0
2023-01-06,42.19,16.52,0
2024-08-02,47.31,15.39,0
2023-07-19,44.64,10.89,0
2023-07-25,37.76,7.71,0
2024-06-23,38.62,17.45,0
2023-08-14,37.23,18.18,0
2023-08-17,44.38,6.3,0
2023-09-13,37.94,15.02,0
2023-11-22,44.22,7.25,0
2023-10-19,45.88,15.07,0
2024-08-16,40.73,8.74,0
2023-04-10,43.6,18.51,0
2023-09-28,46.29,15.52,0
2023-02-14,44.66,14.99,0
2024-08-14,37.5,8.8,0
2023-09-16,39.36,9.05,0
2024-06-15,42.16,13.11,0
2024-09-07,39.04,8.06,0
2024-08-01,41.82,10.06,0
2024-04-04,46.96,17.72,0
2024-10-09,41.21,11.82,0
2024-08-10,39.01,10.37,0
2024-08-14,37.69,16.98,0
2023-08-10,46.36,14.55,0
2023-07-25,38.64,11.77,0
2024-04-27,38.23,15.86,0
2024-11-29,42.34,8.72,0
2024-06-19,41.31,7.36,0
2023-07-16,40.44,9.7,0
2024-03-02,42.65,10.05,0
2023-06-19,42.55,17.52,0
2024-09-28,36.79,18.4,0
2024-12-16,40.77,6.7,0
2023-04-13,44.29,17.41,0
2023-10-10,40.39,16.59,0
2024-10-17,47.47,8.42,0
2023-07-25,38.71,12.06,0
2023-09-17,41.71,12.2,0
2023-08-02,43.75,8.64,0
2023-07-19,42.3,10.89,0
2024-04-14,36.45,8.06,0
2024-09-09,41.91,13.17,0
2024-10-14,47.11,10.34,0
2023-03-19,40.68,11.91,0
2023-07-25,37.34,12.34,0
2024-08-12,36.24,12.72,0
2024-08-31,40.74,8.36,0
2024-09-11,38.13,6.17,0
2023-08-25,45.6,13.34,0
2023-10-12,46.95,9.89,0
2023-09-18,46.82,6.83,0
2023-07-26,40.31,10.81,0
2023-05-22,41.23,18.65,0
2023-08-10,39.62,13.91,0
2024-01-23,37.48,15.26,0
2024-08-14,42.43,16.8,0
2024-08-24,38.14,14.66,0
2023-07-28,36.68,11.64,0
2024-07-09,45.77,17.11,0
2024-08-11,45.18,9.91,0
2023-09-22,46.65,9.26,0
2023-09-28,39.77,9.33,0
2023-09-22,46.01,10.47,0
2023-07-25,40.58,15.95,0
2024-08-16,36.84,7.38,0
2023-08-13,41.27,12.7,0
2024-05-26,42.37,13.68,0
2023-07-23,40.97,17.91,0
2023-09-13,45.03,10.92,0
2023-09-22,40.05,12.11,0
2023-07-26,46.59,14.81,0
2023-12-17,36.85,8.12,0
2024-06-14,44.28,11.22,0
2024-07-17,46.68,6.41,0
2024-07-30,42.36,6.02,0
2024-06-25,46.1,11.43,0
2024-09-02,43.96,16.45,0
2024-09-07,36.17,10.91,0
2024-06-17,43.72,13.08,0
2024-08-13,43.55,12.03,0
2024-07-30,36.0,11.5,0
2024-06-26,40.71,13.84,0
2024-07-20,36.45,18.15,0
2023-07-15,39.37,13.05,0
2024-03-30,47.35,16.86,0
2023-10-05,46.81,10.29,0
2023-07-26,43.88,9.57,0
2023-07-08,40.22,7.01,0
2023-09-15,40.56,13.47,0
2023-06-28,36.44,15.43,0
2023-08-26,39.89,14.05,0
2023-07-26,45.02,16.88,0
2024-08-05,41.97,8.7,0
2023-07-09,41.48,14.51,0
2023-09-06,37.05,12.35,0
2024-08-09,46.57,10.04,0
2023-07-25,39.26,12.24,0
2023-08-06,40.4,15.24,0
2023-12-22,39.8,17.4,0
2024-08-12,39.78,13.69,0
2023-03-21,42.89,14.49,0
2023-07-20,43.21,17.96,0
2023-07-25,42.88,15.48,0
2024-08-18,36.79,8.83,0
2023-04-05,47.15,15.81,0
2023-09-23,44.21,7.64,0
2024-02-19,46.15,7.72,0
2023-08-23,37.84,18.17,0
2023-09-23,46.72,7.43,0
2023-04-26,44.3,16.6,0
2024-07-19,41.76,14.65,0
2023-08-16,36.27,15.67,0
2023-08-28,38.91,13.18,0
2024-08-05,45.65,15.7,0
2024-07-06,40.36,18.22,0
2024-08-02,43.8,15.5,0
2023-10-11,44.4,10.09,0
2023-07-12,44.92,17.45,0
2024-07-20,40.4,12.13,0
2024-07-17,46.46,8.04,0
2023-08-04,39.36,17.59,0
2024-08-12,45.61,11.29,0
2023-08-28,40.88,9.18,0
2023-07-25,38.69,14.19,0
2023-10-02,39.95,18.74,0
2023-09-18,45.19,16.8,0
2023-07-16,43.07,9.21,0
2024-08-25,37.57,15.12,0
2023-05-09,37.43,9.26,0
2023-06-13,43.9,12.56,0
2023-09-18,38.75,7.8,0
2023-10-02,38.4,9.7,0
2024-03-15,44.62,18.68,0
2024-08-17,39.71,11.83,0
2024-08-13,36.79,15.5,0
2023-09-01,40.89,11.61,0
2023-07-03,42.55,6.02,0
2023-09-21,42.92,14.37,0
2024-10-06,36.67,11.36,0
2024-07-06,41.22,9.35,0
2023-07-25,40.13,8.5,0
2023-08-17,41.16,12.22,0
2023-07-25,36.48,17.49,0
2023-07-26,39.4,10.37,0
2023-08-28,43.4,13.24,0
2023-07-25,37.45,6.66,0
2024-04-21,47.03,15.25,0
2024-05-26,47.43,16.02,0
2023-09-23,40.15,10.83,0
2024-07-07,43.83,11.62,0
2024-07-24,43.31,6.89,0
2023-08-18,37.92,17.78,0
2023-07-06,40.46,13.05,0
2024-03-22,47.28,7.79,0
2023-06-02,37.47,15.52,0
2024-01-22,42.61,15.97,0
2023-07-21,42.89,8.58,0
2024-09-08,37.93,11.8,0
2023-07-25,42.16,11.67,0
2023-01-17,46.55,10.77,0
2024-10-13,37.33,17.07,0
2024-09-16,38.18,15.05,0
2023-10-11,38.94,17.31,0
2023-09-22,44.64,12.78,0
2024-12-03,42.64,16.36,0
2023-08-16,41.79,9.03,0
2024-08-03,45.11,9.58,0
2024-07-20,47.25,12.32,0
2024-06-28,38.25,12.29,0
2023-10-15,45.34,6.56,0
2023-11-18,40.26,13.5,0
2023-09-22,37.68,6.2,0
2024-07-08,38.95,8.47,0
2023-07-23,40.59,10.02,0
2024-08-01,46.34,16.72,0
2023-09-07,41.5,8.51,0
2023-08-24,43.06,11.0,0
2023-10-22,36.38,14.27,0
2023-03-09,36.74,7.92,0
2023-06-19,46.79,6.95,0
2023-09-22,45.64,6.09,0
2023-08-02,41.63,18.32,0
2023-07-25,38.3,6.51,0
2024-08-16,36.46,14.35,0
2024-05-21,47.22,6.05,0
2023-09-19,36.07,16.58,0
2024-06-16,38.73,14.57,0
2023-07-07,43.86,18.54,0
2023-07-28,46.79,17.98,0
2023-06-21,37.35,18.35,0
2024-01-16,44.9,6.98,0
2024-08-02,39.82,13.49,0
2023-07-25,43.82,15.56,0
2024-04-29,37.11,7.58,0
2023-06-29,45.95,8.68,0
2023-10-20,44.13,11.22,0
2023-08-17,46.99,16.87,0
2023-09-24,41.78,16.45,0
2024-05-22,46.21,16.45,0
2024-06-22,42.21,9.52,0
2023-08-25,41.9,15.8,0
2024-08-11,37.09,7.21,0
2023-08-24,45.36,18.14,0
2023-09-21,40.74,12.35,0
2024-07-17,42.9,15.18,0
2023-07-25,43.48,18.46,0
2024-06-05,44.91,11.31,0
2023-07-18,42.62,9.89,0
2024-10-08,43.13,10.04,0
2024-07-08,41.99,7.19,0
2024-09-02,43.06,14.66,0
2024-08-14,41.11,18.75,0
2023-07-12,44.93,17.17,0
2024-08-02,45.32,18.38,0
2023-05-23,41.95,8.7,0
2023-05-28,37.69,6.89,0
2023-09-22,40.3,9.53,0
2023-06-20,45.66,13.8,0
2023-07-22,46.54,15.37,0
2023-10-14,39.07,16.02,0
2024-02-02,46.82,6.6,0
2023-08-24,39.18,13.77,0
2024-10-23,46.57,9.39,0
2023-07-25,46.76,9.36,0
2023-08-28,41.81,16.03,0
2023-07-16,46.93,17.45,0
2023-07-25,42.32,13.65,0
2024-09-10,40.36,6.24,0
2023-09-18,45.32,10.19,0
2024-08-05,37.25,18.03,0
2023-10-09,38.49,13.95,0
2023-12-23,38.45,16.68,0
2024-11-02,43.15,12.12,0
2023-08-22,44.15,11.72,0
2023-09-23,45.63,13.09,0
2023-09-17,46.35,16.8,0
2023-07-02,46.06,18.13,0
2024-06-28,43.84,12.84,0
2023-07-18,46.52,18.25,0
2024-03-19,39.17,16.03,0
2024-06-18,44.34,15.94,0
2023-08-15,36.88,18.09,0
2024-08-27,37.44,7.8,0
2023-07-26,38.6,6.62,0
2023-02-10,37.18,7.53,0
2023-07-13,47.11,13.25,0
2023-10-15,41.36,17.0,0
2023-08-14,46.43,6.66,0
2024-03-20,41.48,12.52,0
2023-09-06,44.05,14.02,0
2023-08-28,39.7,13.8,0
2024-08-01,46.93,9.72,0
2023-07-06,36.4,9.09,0
2024-09-16,44.02,6.29,0
2023-07-25,46.93,8.04,0
2023-05-28,45.06,6.17,0
2023-07-25,45.52,12.25,0
2024-03-17,39.44,14.49,0
2024-10-01,41.2,13.82,0
2024-08-14,37.57,15.19,0
2024-10-27,40.33,7.06,0
2023-05-29,36.1,13.25,0
2023-02-18,44.96,8.61,0
2023-07-25,46.96,14.26,0
2023-08-24,44.06,16.34,0
2024-08-27,45.32,14.16,0
2024-08-25,41.9,11.06,0
2023-07-16,38.2,10.95,0
2023-08-21,44.29,13.15,0
2023-04-10,39.44,17.42,0
2024-09-05,41.28,14.4,0
2023-09-10,46.36,7.26,0
2024-07-09,40.29,16.05,0
2024-10-29,39.33,6.68,0
2023-10-22,36.36,10.78,0
2024-11-18,44.07,10.83,0
2023-07-25,38.48,13.99,0
2024-08-18,43.35,16.7,0
2023-08-27,40.22,9.54,0
2023-10-15,45.06,14.12,0
2024-07-20,46.23,13.4,0
2024-06-14,38.71,13.81,0
2023-08-07,45.11,6.24,0
2023-09-21,37.76,12.55,0
2023-02-23,37.62,17.98,0
2024-02-18,40.93,9.16,0
2023-12-11,39.73,16.05,0
2023-08-28,47.35,15.23,0
2023-08-05,45.25,18.62,0
2024-07-09,46.24,10.07,0
2024-11-17,37.56,16.91,0
2023-07-31,44.21,9.53,0
2023-09-27,42.95,11.87,0
2023-03-11,37.14,12.17,0
2024-05-04,45.13,14.99,0
2023-08-25,45.82,9.17,0
2024-09-11,46.51,10.31,0
2023-02-19,46.81,18.49,0
2023-09-05,37.24,14.36,0
2023-10-12,46.14,13.04,0
2023-09-02,46.87,6.71,0
2024-07-07,43.94,18.77,0
2024-07-31,38.11,15.8,0
2023-07-18,40.61,18.51,0
2024-06-23,37.04,10.3,0
2024-08-23,36.05,7.62,0
2023-09-22,46.58,15.55,0
2024-07-07,47.18,15.44,0
2023-10-10,46.57,17.14,0
2024-02-18,38.92,6.09,0
2024-10-14,43.14,13.52,0
2023-07-30,41.75,7.82,0
2023-08-11,41.7,12.13,0
2023-08-28,40.93,18.79,0
2023-05-03,46.82,15.54,0
2024-08-13,45.1,9.38,0
2023-08-17,45.74,14.0,0
2023-06-23,36.4,12.16,0
2024-03-19,40.74,11.8,0
2023-09-06,42.88,6.84,0
2023-10-01,43.58,14.26,0
2024-08-15,46.29,13.84,0
2023-02-14,37.92,7.16,0
2023-10-01,37.04,7.65,0
2023-07-31,46.27,11.9,0
2023-09-04,41.83,12.89,0
2024-04-03,42.2,8.45,0
2023-08-24,46.24,16.65,0
2023-10-07,44.62,15.07,0
2023-07-19,44.4,8.88,0
2024-07-18,38.14,16.29,0
2023-08-25,43.15,13.5,0
2023-07-26,41.18,10.06,0
2024-06-11,43.03,16.6,0
2023-09-22,42.62,12.56,0
2024-09-21,36.3,11.6,0
2023-07-19,39.95,6.2,0
2023-07-25,41.26,16.51,0
2024-08-26,41.75,9.54,0
2023-04-18,37.14,9.72,0
2023-02-04,46.33,16.69,0
2023-07-31,39.84,7.1,0
2024-06-28,41.63,18.22,0
2023-04-11,43.63,10.24,0
2023-09-20,44.27,10.27,0
2024-08-05,40.35,14.95,0
2024-08-12,37.48,10.62,0
2023-07-18,38.38,9.47,0
2024-07-08,37.9,8.04,0
2023-07-25,38.81,10.25,0
2024-08-02,42.94,18.45,0
2023-10-28,42.16,7.68,0
2023-10-31,37.94,17.98,0
2024-08-21,43.84,13.35,0
2023-06-03,36.73,14.64,0
2024-08-04,46.46,16.18,0
2023-08-24,42.51,6.57,0
2024-08-22,42.79,18.47,0
2023-07-28,39.29,15.72,0
2023-11-11,41.88,16.27,0
2023-09-16,40.9,11.45,0
2023-09-01,46.93,13.64,0
2024-07-21,36.88,13.19,0
2024-06-04,41.28,7.26,0
2023-08-31,45.1,8.48,0
2023-10-15,42.26,15.84,0
2024-07-09,42.5,12.33,0
2023-07-15,46.48,8.38,0
2024-06-05,40.32,16.97,0
2024-08-09,36.02,8.18,0
2023-07-18,46.65,17.82,0
2024-08-29,36.38,15.66,0
2023-07-20,45.17,16.44,0
2023-08-04,37.61,12.47,0
2023-05-03,36.24,12.43,0
2024-07-20,40.08,7.54,0
2024-08-26,45.94,17.95,0
2023-03-03,36.42,10.99,0
2023-07-22,39.02,13.3,0
2023-07-25,39.21,6.93,0
2024-08-25,37.09,8.54,0
2023-07-10,37.06,17.13,0
2023-02-28,46.44,11.59,0
2023-09-28,44.0,10.92,0
2023-10-02,39.58,9.37,0
2023-09-12,38.74,18.28,0
2023-10-11,36.49,14.65,0
2024-09-01,40.13,12.32,0
2023-09-04,39.46,18.22,0
2023-09-22,46.55,13.36,0
2023-07-26,38.54,17.91,0
2023-07-11,40.66,8.04,0
2024-09-30,43.84,11.26,0
2023-10-04,39.69,13.0,0
2024-09-08,44.99,8.29,0
2023-07-22,44.35,14.13,0
2023-09-06,36.41,15.43,0
2023-11-19,45.84,9.06,0
2023-07-20,40.18,11.03,0
2023-09-22,37.1,17.88,0
2023-07-14,44.03,13.54,0
2023-04-26,44.59,14.91,0
2023-08-11,36.82,16.18,0
2023-02-22,40.07,8.82,0
2023-08-29,46.3,15.2,0
2023-04-07,43.7,17.34,0
2024-08-17,42.14,18.2,0
2024-09-29,41.8,7.27,0
2023-09-22,43.0,8.67,0
2023-06-27,43.51,6.08,0
2023-02-22,36.79,11.07,0
2023-07-20,39.84,9.85,0
2024-06-18,42.06,13.52,0
2023-09-13,44.4,9.13,0
2024-12-06,44.54,14.96,0
2023-08-23,42.96,18.29,0
2024-04-22,42.75,7.29,0
2024-08-04,40.23,8.75,0
2024-05-19,45.6,8.49,0
2024-08-30,46.54,18.53,0
2023-08-14,45.73,13.44,0
2024-06-22,46.03,9.99,0
2023-01-09,46.45,10.87,0
2023-08-17,38.32,16.41,0
2023-10-14,41.91,15.63,0
2024-11-28,42.15,11.36,0
2024-08-15,41.58,9.65,0
2024-03-22,45.76,18.26,0
2023-08-03,39.74,16.71,0
2023-07-26,37.86,6.08,0
2023-07-25,39.15,12.52,0
2023-06-02,37.65,6.55,0
2024-06-21,40.66,13.01,0
2024-03-27,37.34,18.07,0
2023-09-22,37.01,6.26,0
2024-04-30,41.19,9.92,0
2023-12-27,42.91,12.43,0
2024-07-09,42.99,9.28,0
2024-06-16,37.06,7.55,0
2023-12-10,47.17,9.47,0
2023-09-12,37.4,10.95,0
2023-06-23,43.6,9.99,0
2023-09-26,46.22,18.72,0
2023-07-25,46.17,18.31,0
2023-06-27,41.89,14.11,0
2023-08-02,39.19,6.7,0
2023-09-13,45.52,7.0,0
2024-08-15,43.04,14.95,0
2024-08-31,45.1,14.55,0
2024-06-27,40.6,8.3,0
2023-10-30,46.5,17.32,0
2024-08-26,46.69,15.21,0
2023-03-26,44.48,8.59,0
2023-10-03,46.84,17.59,0
2024-06-23,41.22,15.43,0
2023-06-23,38.24,17.62,0
2024-06-21,43.54,17.4,0
2024-06-07,43.51,6.04,0
2024-06-28,41.65,12.89,0
2023-08-26,39.0,7.3,0
2023-07-31,43.18,10.36,0
2024-09-01,38.08,9.82,0
2024-08-01,44.66,12.56,0
2023-08-12,46.43,16.84,0
2024-09-03,37.92,7.86,0
2024-09-07,45.43,11.97,0
2023-07-29,38.28,16.93,0
2024-08-15,41.75,11.98,0
2023-08-03,46.69,9.44,0
2024-05-04,36.95,13.18,0
2023-10-09,37.03,6.21,0
2024-07-31,47.03,11.81,0
2024-12-12,37.83,12.72,0
2023-08-25,39.93,8.83,0
2023-04-26,41.28,9.22,0
2023-06-18,36.08,7.33,0
2023-09-21,38.16,17.44,0
2023-08-04,45.53,6.63,0
2023-08-11,41.97,17.41,0
2024-08-16,40.53,18.29,0
2023-07-26,43.84,13.36,0
2024-05-24,39.73,17.42,0
2023-11-16,41.04,12.66,0
2023-07-20,47.43,6.44,0
2023-02-15,44.9,9.17,0
2023-11-20,42.37,18.43,0
2023-08-27,42.06,16.41,0
2024-04-14,45.71,18.58,0
2023-10-11,42.91,11.48,0
2024-09-01,39.9,8.9,0
2024-05-20,40.8,9.41,0
2023-10-04,38.11,16.57,0
2023-07-10,47.03,8.58,0
2023-05-26,43.5,13.78,0
2024-08-05,40.58,17.51,0
2024-02-02,40.14,16.43,0
2023-08-04,46.43,11.41,0
2023-08-31,40.14,10.99,0
2023-09-09,44.7,13.61,0
2024-05-23,45.61,11.6,0
2024-08-31,46.46,9.52,0
2023-10-03,40.29,7.45,0
2023-09-25,44.8,9.99,0
2023-07-23,39.76,7.8,0
2023-08-24,46.86,6.8,0
2024-03-11,36.13,17.47,0
2024-05-20,42.56,14.45,0
2023-08-14,41.86,18.35,0
2023-09-22,46.09,15.56,0
2024-06-18,38.49,15.35,0
2024-10-21,37.0,12.11,0
2023-10-23,45.73,13.93,0
2024-07-18,40.03,7.23,0
2023-08-24,39.74,14.5,0
2023-10-12,37.21,14.22,0
2023-07-25,46.58,12.26,0
2023-09-16,43.28,14.4,0
2024-11-24,43.96,16.33,0
2024-06-23,46.33,11.33,0
2023-04-15,45.7,10.18,0
2023-08-21,41.2,9.76,0
2024-11-07,37.84,17.2,0
2023-08-04,43.73,18.38,0
2023-07-14,43.48,16.31,0
2023-09-25,36.54,14.87,0
2023-06-19,46.34,16.76,0
2024-08-03,39.86,15.8,0
2023-10-14,40.93,9.84,0
2024-04-25,41.91,9.38,0
2023-05-24,46.49,17.15,0
2024-04-08,37.96,16.98,0
2023-07-25,40.24,9.66,0
2023-10-10,41.77,9.49,0
2024-03-28,47.41,18.35,0
2023-07-22,41.06,13.37,0
2024-03-14,40.58,15.68,0
2024-04-08,46.75,6.52,0
2023-09-06,43.61,12.52,0
2023-09-06,37.88,11.16,0
2024-07-18,38.02,9.39,0
2024-04-19,43.41,10.09,0
2023-07-21,41.37,16.92,0
2023-07-23,36.1,6.25,0
2023-10-16,41.16,14.93,0
2023-09-15,46.81,12.53,0
2024-03-21,44.59,10.81,0
2023-08-28,42.42,17.45,0
2023-07-09,38.24,15.72,0
2023-09-22,39.86,13.74,0
2023-07-25,47.46,11.35,0
2024-08-01,43.58,17.7,0
2023-07-25,39.18,18.01,0
2023-01-14,44.49,15.39,0
2024-11-07,37.05,11.43,0
2024-07-19,40.26,18.59,0
2024-03-07,38.64,6.57,0
2023-08-04,46.3,16.87,0
2023-09-29,44.45,9.8,0
2024-05-28,41.72,12.24,0
2023-08-06,40.69,7.1,0
2024-06-23,45.87,11.97,0
2023-09-11,38.25,8.94,0
2023-07-06,36.86,10.04,0
2023-09-29,45.8,13.25,0
2023-09-14,45.85,18.44,0
2023-07-31,38.8,8.88,0
2023-09-19,38.25,10.39,0
2024-02-21,44.3,9.07,0
2024-08-29,37.65,12.46,0
2023-09-10,43.15,9.42,0
2024-06-27,44.06,8.46,0
2024-08-03,43.15,14.35,0
2023-07-30,40.91,8.25,0
2024-06-20,45.39,13.21,0
2023-10-27,46.69,6.69,0
2023-08-18,44.12,15.19,0
2024-04-15,40.82,6.01,0
2023-08-21,47.45,14.69,0
2023-10-06,41.17,7.85,0
2024-10-12,37.34,15.0,0
2023-10-30,38.1,7.04,0
2024-08-10,40.0,10.08,0
2023-09-04,37.97,15.09,0
2023-07-23,44.95,13.93,0
2023-08-15,36.16,9.71,0
2023-02-22,40.67,11.86,0
2023-10-20,46.1,10.27,0
2024-07-19,37.35,6.15,0
2023-09-10,42.62,13.19,0
2024-08-25,46.74,18.67,0
2024-08-17,36.82,12.57,0
2023-11-15,40.02,10.76,0
2024-07-02,36.43,12.33,0
2023-09-02,43.85,15.16,0
2023-10-25,40.8,7.27,0
2023-07-28,46.89,11.72,0
2023-11-18,43.95,8.22,0
2023-12-17,42.92,14.29,0
2024-02-03,46.47,18.19,0
2024-06-23,37.49,8.98,0
2024-08-13,45.01,11.0,0
2024-09-07,44.39,9.47,0
2024-06-17,43.74,10.95,0
2023-06-19,43.34,11.88,0
2024-07-21,37.43,15.97,0
2023-08-19,45.36,13.19,0
2023-08-27,43.3,12.41,0
2023-07-15,44.87,6.39,0
2024-04-12,46.08,6.54,0
2023-09-18,42.24,17.02,0
2024-06-06,47.0,16.61,0
2024-07-07,37.26,7.78,0
2023-07-13,36.05,17.26,0
2023-06-25,39.79,18.53,0
2023-08-28,38.49,15.16,0
2023-05-24,42.37,11.94,0
2023-08-12,39.22,8.83,0
